"Registration #","Salesforce #",Name,Type,Venue,Denomination,Location,Missionary,"Created Date","Expiration Date",Puggles,Cubbies,Sparks,Flame,Torch,"Truth Seekers","Living God's Story",T&T,"Jr. Varsity",Trek,Journey,Descubrelo,"Building Healthy Families",Total,Leaders
TZ004458,1738794,"CALVARY ASSEMBLIES OF GOD CHUO CHA MANABII","Leader based",Church,Pentecostal,"DAR ES SALAAM","Emmanuel Nkwamu","9/11/2025 3:24:03 AM","Jan 2027",0,0,0,0,0,300,0,0,0,0,0,0,0,300,15
TZ004459,1738795,"NAIOTH GOSPEL ASSEMBLY BARUTI","Leader based",Church,Pentecostal,BARUTI,"Emmanuel Nkwamu","9/11/2025 3:28:39 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,3
TZ004460,1738796,"NAIOTH GOSPEL ASSEMBLY KIBEBELU","Leader based",Church,Pentecostal,"DAE ES SALAAM","Emmanuel Nkwamu","9/11/2025 3:32:59 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,3
TZ004461,1738797,"SHALOM GOSPEL  CHURCH","Leader based",Church,Pentecostal,KIBAHA,"Emmanuel Nkwamu","9/11/2025 3:44:57 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,1
TZ004462,1738798,"MEKEDONIA CHURCH","Leader based",Church,Pentecostal,CHANIKA,"Emmanuel Nkwamu","9/11/2025 3:51:26 AM","Jan 2027",0,0,0,0,0,40,0,0,0,0,0,0,0,40,3
TZ004463,1738799,"SHALOM GOSPEL ASSEMBLY","Leader based",Church,Pentecostal,"DAR ES SALAAM","Emmanuel Nkwamu","9/11/2025 3:56:27 AM","Jan 2027",0,0,0,0,0,15,0,0,0,0,0,0,0,15,1
TZ004464,1738800,"SHALOM GOSPEL EFESO","Leader based",Church,Pentecostal,KIGOGO,"Emmanuel Nkwamu","9/11/2025 4:01:51 AM","Jan 2027",0,0,0,0,0,60,0,0,0,0,0,0,0,60,2
TZ004465,1738801,"TANZANIA ASSEMBLIES OF GOD","Leader based",Church,Pentecostal,"KIGOGO  DAR ES SALAAM","Emmanuel Nkwamu","9/11/2025 4:06:41 AM","Jan 2027",0,0,0,0,0,180,0,0,0,0,0,0,0,180,9
TZ004466,1738802,"SHALOM GOSPEL ASS","Leader based",Church,Pentecostal,"GONGO LA MBOTO ULONGONI","Emmanuel Nkwamu","9/11/2025 4:10:36 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,4
TZ004467,1741153,"New vine church","Leader based",Church,Pentecostal,Mwanza,"David Silwimba","10/9/2025 8:58:53 AM","Jan 2027",0,0,100,128,122,0,0,0,0,0,0,0,0,350,15
TZ004468,1741170,"Hand of hope church","Leader based",Church,Pentecostal,Vikindu,"Emmanuel Nkwamu","10/9/2025 12:30:32 PM","Jan 2027",0,0,0,40,0,0,0,0,0,0,0,0,0,40,1
TZ004469,1741574,"UPENDO REVIVAL CHRISTIAN CENTER","Leader based",Church,TAG,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 6:17:55 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,8
TZ004470,1741575,"PUMA CELEBRATION CENTER","Leader based",Church,TAG,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 6:25:40 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,6
TZ004471,1741576,PATIKANA,"Leader based",Church,TAG,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 6:30:32 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,3
TZ004472,1741577,NGOBANYA,"Leader based",Church,TAG,"NGOBANYA DAR ES SALAAAM","Emmanuel Nkwamu","10/17/2025 6:35:59 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,5
TZ004473,1741578,EBENEZA,"Leader based",Church,TAG,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 6:42:04 AM","Jan 2027",0,0,0,0,0,60,0,0,0,0,0,0,0,60,4
TZ004474,1741579,"KARIMELI ASSEMBLIES OF GOD","Leader based",Church,TAG,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 7:42:59 AM","Jan 2027",0,0,0,0,0,30,0,0,0,0,0,0,0,30,2
TZ004475,1741580,KUNDI,"Leader based",Church,TAG,"PEMBAMNAZI DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 7:53:41 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,4
TZ004476,1741581,BOHARI,"Leader based",Church,EAGT,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 7:59:21 AM","Jan 2027",0,0,0,0,0,15,0,0,0,0,0,0,0,15,3
TZ004477,1741582,GOLANI,"Leader based",Church,TAG,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 8:03:20 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,2
TZ004478,1741583,"PEFA PUNA","Leader based",Church,Pentecostal,KIGAMBONI,"Emmanuel Nkwamu","10/17/2025 8:12:09 AM","Jan 2027",0,0,0,0,0,13,0,0,0,0,0,0,0,13,3
TZ004479,1741586,BUYUNI,"Leader based",Church,TAG,KIGAMBONI,"Emmanuel Nkwamu","10/17/2025 8:22:13 AM","Jan 2027",0,0,0,0,0,25,0,0,0,0,0,0,0,25,3
TZ004480,1741588,"MIKENGE SHILO","Leader based",Church,EAGT,"DAE ES SALAAM","Emmanuel Nkwamu","10/17/2025 8:26:25 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,4
TZ004481,1741589,"BUYUNI PRIMARY SCHOOL","Leader based",School,School,KIGAMBONI,"Emmanuel Nkwamu","10/17/2025 8:34:10 AM","Jan 2027",0,0,0,0,0,140,0,0,0,0,0,0,0,140,6
TZ004482,1741590,"MUMBA PRIMARY SCHOOL","Leader based",School,School,KIGAMBONI,"Emmanuel Nkwamu","10/17/2025 8:38:43 AM","Jan 2027",0,0,0,0,0,150,0,0,0,0,0,0,0,150,8
TZ004483,1741591,"PUNA PRIMARY SCHOOL","Leader based",School,School,KIGAMBONI,"Emmanuel Nkwamu","10/17/2025 8:51:16 AM","Jan 2027",0,0,0,0,0,150,0,0,0,0,0,0,0,150,7
TZ004484,1741592,"NGOBANYA PRIMARY SCHOOL","Leader based",School,School,"DAE ES SALAAM","Emmanuel Nkwamu","10/17/2025 9:00:49 AM","Jan 2027",0,0,0,0,0,140,0,0,0,0,0,0,0,140,7
TZ004485,1741593,"MKUNDI PRIMARY SCHOOL","Leader based",School,School,KIGAMBONI,"Emmanuel Nkwamu","10/17/2025 9:10:06 AM","Jan 2027",0,0,0,0,0,140,0,0,0,0,0,0,0,140,7
TZ004486,1741594,"GOLANI PRIMARY SCHOOL","Leader based",School,School,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 9:14:24 AM","Jan 2027",0,0,0,0,0,150,0,0,0,0,0,0,0,150,6
TZ004487,1741595,"BOHARI PRIMARY SCHOOL","Leader based",School,School,"DAR ES SALAAM","Emmanuel Nkwamu","10/17/2025 9:18:31 AM","Jan 2027",0,0,0,0,0,160,0,0,0,0,0,0,0,160,9
TZ004488,1741659,"TZ0470 CAG MATARAWE","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/20/2025 7:25:05 AM","Jan 2027",0,0,0,0,0,250,0,0,0,0,0,0,0,250,3
TZ004489,1741660,"CALVARY ASSEMBLIES OF GOD","Leader based",Church,Assemblies,SONGEA,"Yohana Simkanga","10/20/2025 7:30:00 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,0
TZ004490,1741661,"TZ0996 AICT MSAMALA","Leader based","Youth Center",Evangelical,SONGEA,"Yohana Simkanga","10/20/2025 7:36:00 AM","Jan 2027",0,0,0,0,0,205,0,0,0,0,0,0,0,205,8
TZ004491,1741662,"AFRICAN INLAND CHURCH","Leader based",Church,Evangelical,SONGEA,"Yohana Simkanga","10/20/2025 8:01:20 AM","Jan 2027",0,0,0,0,0,90,0,0,0,0,0,0,0,90,5
TZ004492,1741695,"TZ 01809 BOMBAMBILI","Leader based","Youth Center",Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 5:29:49 AM","Jan 2027",0,0,0,0,0,220,0,0,0,0,0,0,0,220,7
TZ004493,1741696,"FREE PENTECOSTAL CHURCH TANZANIA HANDENI","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 5:38:27 AM","Jan 2027",0,0,0,0,0,195,0,0,0,0,0,0,0,195,3
TZ004494,1741697,"ANGLICAN  TZ1312","Leader based","Youth Center",Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 6:05:16 AM","Jan 2027",0,0,0,0,0,246,0,0,0,0,0,0,0,246,9
TZ004495,1741698,"MT.PETRO ANGLIKAN LUPAPILA","Leader based",Church,Evangelical,"SONGEA MJINI","Yohana Simkanga","10/21/2025 6:15:35 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,4
TZ004496,1741699,"TAG MATIMIRA TZ0191","Leader based","Youth Center",Pentecostal,"MSISIMA SONGEA","Yohana Simkanga","10/21/2025 6:22:47 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,5
TZ004497,1741700,"TANZANIA ASSEMBLIES OF GOD","Leader based",Church,Pentecostal,"MSISIMA SONGEA","Yohana Simkanga","10/21/2025 6:29:18 AM","Jan 2027",0,0,0,0,0,30,0,0,0,0,0,0,0,30,3
TZ004498,1741701,"KKKT MSHANGANO STUDENTS CENTER TZ0293","Leader based","Youth Center",Evangelical,SONGEA,"Yohana Simkanga","10/21/2025 7:05:11 AM","Jan 2027",0,0,0,0,0,202,0,0,0,0,0,0,0,202,7
TZ004499,1741702,"KANISA LA KIINJILI TANZANIA USHARIKA WA MSHANGANO","Leader based",Church,Lutheran,SONGEA,"Yohana Simkanga","10/21/2025 7:12:53 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,3
TZ004500,1741703,"TAG MATEKA B  TZ0182","Leader based","Youth Center",Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 7:23:58 AM","Jan 2027",0,0,0,0,0,234,0,0,0,0,0,0,0,234,90
TZ004501,1741705,"TANZANIA ASSEMBLIES OF GOD","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 7:41:57 AM","Jan 2027",0,0,0,0,0,85,0,0,0,0,0,0,0,85,12
TZ004502,1741706,"MTYANGIMBOLE TZ0860","Leader based","Youth Center",Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 7:51:08 AM","Jan 2027",0,0,0,0,0,204,0,0,0,0,0,0,0,204,6
TZ004503,1741707,"PENTECOSTAL HOLINESS MISSION","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/21/2025 8:01:06 AM","Jan 2027",0,0,0,0,0,30,0,0,0,0,0,0,0,30,3
TZ004504,1741708,"ANGLICAN MKONGO STUDENT CENTER","Leader based","Youth Center",Pentecostal,MKONGO,"Yohana Simkanga","10/21/2025 8:22:29 AM","Jan 2027",0,0,0,0,0,202,0,0,0,0,0,0,0,202,10
TZ004505,1741709,"TANZANIA ASSEMBLIES OF GOD STUDENTS CENTER RWINGA","Leader based","Youth Center",Pentecostal,NAMTUMBO,"Yohana Simkanga","10/21/2025 8:27:30 AM","Jan 2027",0,0,0,0,0,175,0,0,0,0,0,0,0,175,90
TZ004506,1741711,"ANGLICAN LIGERA STUDENT CENTER","Leader based","Youth Center",Pentecostal,LIGERA,"Yohana Simkanga","10/21/2025 8:34:45 AM","Jan 2027",0,0,0,0,0,195,0,0,0,0,0,0,0,195,9
TZ004507,1741712,"TANZANIA ASSEMBLIES OF GOD STUDENTS CENTRE","Leader based","Youth Center",Pentecostal,LITOLA,"Yohana Simkanga","10/21/2025 8:39:15 AM","Jan 2027",0,0,0,0,0,202,0,0,0,0,0,0,0,202,7
TZ004508,1741713,"LUEGU BIBLE CHURCH TZ0642","Leader based","Youth Center",Pentecostal,NAMTUMBO,"Yohana Simkanga","10/21/2025 8:44:23 AM","Jan 2027",0,0,0,0,0,180,0,0,0,0,0,0,0,180,7
TZ004509,1741745,"ELCT NAMTUMBO STUDENTCENTRE","Leader based","Youth Center",Evangelical,"BOMANI NAMTUMBO","Yohana Simkanga","10/22/2025 1:37:59 AM","Jan 2027",0,0,0,0,0,190,0,0,0,0,0,0,0,190,7
TZ004510,1741746,"ANGLICAN  RWINGA TZ0375","Leader based","Youth Center",Pentecostal,"CHANGARAWE NAMTUMBO","Yohana Simkanga","10/22/2025 2:04:42 AM","Jan 2027",0,0,0,0,0,204,0,0,0,0,0,0,0,204,70
TZ004511,1741748,"TAG MISUFINI STUDENT CENTER","Leader based","Youth Center",Pentecostal,"MISUFINI SONGEA","Yohana Simkanga","10/22/2025 3:15:31 AM","Jan 2027",0,0,0,0,0,194,0,0,0,0,0,0,0,194,8
TZ004512,1741749,"TANZANIA ASSEMBLIES OF GOD","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 3:50:15 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,11
TZ004513,1741750,"TAG SAYUNI LIZABONI STUDENT CENTER","Leader based","Youth Center",Pentecostal,LIZABONI,"Yohana Simkanga","10/22/2025 3:57:50 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,7
TZ004514,1741753,"TANZANIA ASSEMBLIES OF GOD","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 4:18:07 AM","Jan 2027",0,0,0,0,0,110,0,0,0,0,0,0,0,110,6
TZ004515,1741754,"TAG MPITIMBI ''A'' STUDENT CENTER","Leader based","Youth Center",Pentecostal,"MPITIMBI SONGEA","Yohana Simkanga","10/22/2025 4:23:52 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,7
TZ004516,1741755,"TANZANIA ASSEMBLIES OF GOD","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 4:28:19 AM","Jan 2027",0,0,0,0,0,34,0,0,0,0,0,0,0,34,3
TZ004517,1741757,"MAHENGE BIBLE CHURCH STUDENT CENTER TZ0641","Leader based","Youth Center",Pentecostal,"MAHENGE SONGEA","Yohana Simkanga","10/22/2025 4:34:00 AM","Jan 2027",0,0,0,0,0,202,0,0,0,0,0,0,0,202,9
TZ004518,1741759,"KANISA LA BIBLIA","Leader based",Church,Pentecostal,MAHENGE,"Yohana Simkanga","10/22/2025 4:40:08 AM","Jan 2027",0,0,0,0,0,57,0,0,0,0,0,0,0,57,4
TZ004519,1741763,"FREE PENTECOSTAL CHURCH TANZANI","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 5:05:15 AM","Jan 2027",0,0,0,0,0,40,0,0,0,0,0,0,0,40,2
TZ004520,1741765,"FPCT MATOGORO STUDENT CENTER","Leader based","Youth Center",Pentecostal,"MATOGORO SONGEA","Yohana Simkanga","10/22/2025 5:11:08 AM","Jan 2027",0,0,0,0,0,209,0,0,0,0,0,0,0,209,6
TZ004521,1741767,"TANZANIA ASSEMBLIES OF GOD  STUDENTS CENTER TZ0179","Leader based","Youth Center",Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 5:18:20 AM","Jan 2027",0,0,0,0,0,222,0,0,0,0,0,0,0,222,7
TZ004522,1741769,"TANZANIA ASSEMBLIES OF GOD PERAMIHO","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 5:25:50 AM","Jan 2027",0,0,0,0,0,60,0,0,0,0,0,0,0,60,4
TZ004523,1741771,"ANGLIKAN CHURCH","Leader based",Church,Evangelical,SONGEA,"Yohana Simkanga","10/22/2025 5:37:31 AM","Jan 2027",0,0,0,0,0,116,0,0,0,0,0,0,0,116,5
TZ004524,1741772,"ANGLIKAN MJIMWEMA TZ0374","Leader based","Youth Center",Evangelical,SONGEA,"Yohana Simkanga","10/22/2025 5:52:51 AM","Jan 2027",0,0,0,0,0,158,0,0,0,0,0,0,0,158,5
TZ004525,1741773,"KLP LUNDUSI STUDENTS CENTER","Leader based","Youth Center",Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 6:00:11 AM","Jan 2027",0,0,0,0,0,195,0,0,0,0,0,0,0,195,5
TZ004526,1741775,"KLPT LUNDUSI","Leader based",Church,Pentecostal,SONGEA,"Yohana Simkanga","10/22/2025 6:04:32 AM","Jan 2027",0,0,0,0,0,30,0,0,0,0,0,0,0,30,3
TZ004527,1741776,"ANGLICAN CHURCH OF TANZANIA","Leader based",Church,Evangelical,SONGEA,"Yohana Simkanga","10/22/2025 6:12:51 AM","Jan 2027",0,0,0,0,0,180,0,0,0,0,0,0,0,180,3
TZ004528,1741777,"MT. TOMASI AQUINO","Leader based",Church,Evangelical,SONGEA,"Yohana Simkanga","10/22/2025 6:24:00 AM","Jan 2027",0,0,0,0,0,110,0,0,0,0,0,0,0,110,4
TZ004529,1741778,"ST PETER ANGLICAN CHURCH","Leader based",Church,Evangelical,SONGEA,"Yohana Simkanga","10/22/2025 6:30:28 AM","Jan 2027",0,0,0,0,0,30,0,0,0,0,0,0,0,30,4
TZ004530,1741779,"TANZANIA ASSEMBLIES OF GOD NAMTUMBO CHRISTIAN CENTER","Leader based",Church,Pentecostal,"CHANGALAWE NAMTUMBO","Yohana Simkanga","10/22/2025 6:43:25 AM","Jan 2027",0,0,0,0,0,150,0,0,0,0,0,0,0,150,30
TZ004531,1741781,"KANISA LA KIINJIRI LA KIRUTHE TANZANIA","Leader based",Church,Evangelical,BOMANI,"Yohana Simkanga","10/22/2025 6:51:28 AM","Jan 2027",0,0,0,0,0,53,0,0,0,0,0,0,0,53,3
TZ004532,1741783,"TANZANIA ASSEMBLIES OF GOD LITOLA","Leader based",Church,Pentecostal,LITOLA,"Yohana Simkanga","10/22/2025 7:02:51 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,4
TZ004533,1741784,"ANGLICAN LIGORA","Leader based",Church,Evangelical,LIGORA,"Yohana Simkanga","10/22/2025 7:06:56 AM","Jan 2027",0,0,0,0,0,70,0,0,0,0,0,0,0,70,2
TZ004534,1741785,"ANGLIKAN MKONGO","Leader based",Church,Evangelical,MKONGO,"Yohana Simkanga","10/22/2025 7:21:18 AM","Jan 2027",0,0,0,0,0,55,0,0,0,0,0,0,0,55,17
TZ004535,1741786,"KANISA LA BIBLIA LUEGU","Leader based",Church,Pentecostal,"LUEGU NAMTUMBO","Yohana Simkanga","10/22/2025 7:32:26 AM","Jan 2027",0,0,0,0,0,80,0,0,0,0,0,0,0,80,5
TZ004536,1741787,"ANGLICAN NAMTUMBO","Leader based",Church,Evangelical,CHANGARAWE,"Yohana Simkanga","10/22/2025 7:45:25 AM","Jan 2027",0,0,0,0,0,160,0,0,0,0,0,0,0,160,16
TZ004537,1741788,"LUEGU PRIMARY SCHOOL","Leader based",School,School,LUEGU,"Yohana Simkanga","10/22/2025 7:58:58 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,8
TZ004538,1741789,"LIGERA PRIMARY SCHOOL","Leader based",School,School,LIGERA,"Yohana Simkanga","10/22/2025 8:04:10 AM","Jan 2027",0,0,0,0,0,420,0,0,0,0,0,0,0,420,9
TZ004539,1741790,"LUKIMO SECONDARY SCHOOL","Leader based",School,School,"LIGERA SONGEA","Yohana Simkanga","10/22/2025 8:10:10 AM","Jan 2027",0,0,0,0,0,410,0,0,0,0,0,0,0,410,7
TZ004540,1741792,"ST BARNABAS SECONDARY SCHOOL","Leader based",School,School,MKONGO,"Yohana Simkanga","10/22/2025 8:20:08 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,9
TZ004541,1741848,"ICM IGANDU","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 12:53:37 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,1
TZ004542,1741849,"ICM NGUTI","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 1:03:08 AM","Jan 2027",0,0,0,0,0,45,0,0,0,0,0,0,0,45,1
TZ004543,1741850,"ICM CHUNYU","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 1:08:16 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,1
TZ004544,1741851,"ICM ZAWASE","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 1:15:48 AM","Jan 2027",0,0,0,0,0,40,0,0,0,0,0,0,0,40,2
TZ004545,1741853,"ICM NALA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:01:52 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,2
TZ004546,1741854,"ICM LAMAITI","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:07:37 AM","Jan 2027",0,0,0,0,0,35,0,0,0,0,0,0,0,35,1
TZ004547,1741855,"ICM ILOLO","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:10:56 AM","Jan 2027",0,0,0,0,0,60,0,0,0,0,0,0,0,60,2
TZ004548,1741857,"ICM MPWAPWA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:17:21 AM","Jan 2027",0,0,0,0,0,65,0,0,0,0,0,0,0,65,2
TZ004549,1741858,"ICM MUUNGANO","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:26:03 AM","Jan 2027",0,0,0,0,0,55,0,0,0,0,0,0,0,55,1
TZ004550,1741859,"ICM HOMEKWA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:32:34 AM","Jan 2027",0,0,0,0,0,35,0,0,0,0,0,0,0,35,1
TZ004551,1741860,"NAMTUMBO PRIMARY SCHOOL","Leader based",School,School,"BOMANI NAMTUMBO","Yohana Simkanga","10/23/2025 2:37:12 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,8
TZ004552,1741861,"ICM CHOLOLO","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 2:38:44 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,1
TZ004553,1741862,"SELOUS PRIMARY SCHOOL","Leader based",School,School,"CHANGALAWE  NAMTUMBO","Yohana Simkanga","10/23/2025 2:46:30 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,7
TZ004554,1741863,"RWINGA PRIMARY SCHOOL","Leader based",School,School,"CHANGALAWE  NAMTUMBO","Yohana Simkanga","10/23/2025 2:51:48 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,9
TZ004555,1741864,"MWENGE PRIMARY SCHOOL","Leader based",School,School,BOMANI,"Yohana Simkanga","10/23/2025 2:56:36 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,7
TZ004556,1741865,"LITOLA PRIMARY SCHOOL","Leader based",School,School,LITOLA,"Yohana Simkanga","10/23/2025 3:02:48 AM","Jan 2027",0,0,0,0,0,540,0,0,0,0,0,0,0,540,8
TZ004557,1741867,"DR. SAMIA SECONDARY SCHOOL","Leader based",School,School,NAMTUMBO,"Yohana Simkanga","10/23/2025 3:10:38 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,9
TZ004558,1741868,"ICM KITELELA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:11:35 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,5
TZ004559,1741871,"ICM VEYULA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:21:29 AM","Jan 2027",0,0,0,0,0,150,0,0,0,0,0,0,0,150,8
TZ004560,1741873,"ICM IHUMWA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:24:43 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,4
TZ004561,1741874,"ICM MJIMWEMA","Leader based",Church,Pentecostal,MWANZA,"David Silwimba","10/23/2025 3:29:42 AM","Jan 2027",0,0,0,0,0,80,0,0,0,0,0,0,0,80,5
TZ004562,1741875,"ICM MNASE","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:36:30 AM","Jan 2027",0,0,0,0,0,65,0,0,0,0,0,0,0,65,3
TZ004563,1741876,"ICM MNASE","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:43:58 AM","Jan 2027",0,0,0,0,0,65,0,0,0,0,0,0,0,65,3
TZ004564,1741877,"ICM CHIWONDO","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:49:08 AM","Jan 2027",0,0,0,0,0,40,0,0,0,0,0,0,0,40,2
TZ004565,1741878,"ICM MBANDE","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:52:07 AM","Jan 2027",0,0,0,0,0,25,0,0,0,0,0,0,0,25,2
TZ004566,1741879,"ICM MAKORONGO","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:55:21 AM","Jan 2027",0,0,0,0,0,35,0,0,0,0,0,0,0,35,1
TZ004567,1741880,"ICM MATANGA","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 3:57:58 AM","Jan 2027",0,0,0,0,0,36,0,0,0,0,0,0,0,36,1
TZ004568,1741881,"PEFA MKONG'ONI","Leader based",Church,Pentecostal,DODOMA,"David Silwimba","10/23/2025 4:01:12 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,1
TZ004569,1741882,"VEYULA PRIMARY SCHOOL","Leader based",School,Pentecostal,DODOMA,"David Silwimba","10/23/2025 4:18:35 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,2
TZ004570,1741883,"KAMBARAGE PRIMARY SCHOOL","Leader based",School,Pentecostal,DODOMA,"David Silwimba","10/23/2025 4:21:49 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,3
TZ004571,1741884,"CHIWONDO PRIMARY SCHOOL","Leader based",School,Pentecostal,DODOMA,"David Silwimba","10/23/2025 4:26:42 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,1
TZ004572,1741885,"MZAKWE PRIMARY SCHOOL","Leader based",School,Pentecostal,DODOMA,"David Silwimba","10/23/2025 4:29:50 AM","Jan 2027",0,0,0,0,0,150,0,0,0,0,0,0,0,150,4
TZ004573,1741886,"MAKORONGO SECONDARY SCHOOL","Leader based",School,Pentecostal,DODOMA,"David Silwimba","10/23/2025 4:40:07 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,4
TZ004574,1742187,"ZIWANI PRIMARY SCHOOL","Leader based",School,Menonite,MARA,"David Silwimba","10/28/2025 8:11:55 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,5
TZ004575,1742188,"ZION CITY BABY CARE","Leader based",School,Pentecostal,MUSOMA,"David Silwimba","10/28/2025 8:22:25 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,2
TZ004576,1742190,"MAGANA PRIMARY SHOOL","Leader based",School,Pentecostal,MUSOMA,"David Silwimba","10/28/2025 8:28:18 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,2
TZ004577,1742191,"NYAMIONGO SECONDARY SCHOOL","Leader based",School,Pentecostal,MUSOMA,"David Silwimba","10/28/2025 8:33:11 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,2
